CODGEO,postcode,town_fullname,town_name,latitude,longitude,code_departement,departement_name,code_region,region_name
52114,52120,Châteauvillain,Châteauvillain,48.0291535601,4.93239064269,52,Haute-Marne,44.0,Grand Est
52115,52200,Chatenay-Mâcheron,Chatenay-Mâcheron,47.8564939499,5.38906909699,52,Haute-Marne,44.0,Grand Est
52116,52360,Chatenay-Vaudin,Chatenay-Vaudin,47.8510495493,5.44883005859,52,Haute-Marne,44.0,Grand Est
52118,52300,Chatonrupt-Sommermont,Chatonrupt-Sommermont,48.4718286513,5.10006137447,52,Haute-Marne,44.0,Grand Est
52119,52600,Chaudenay,Chaudenay,47.8217167742,5.50082172465,52,Haute-Marne,44.0,Grand Est
52120,52140,Chauffourt,Chauffourt,47.9727336414,5.43587115621,52,Haute-Marne,44.0,Grand Est
52121,52000,Chaumont,Chaumont,48.0980144211,5.14070044621,52,Haute-Marne,44.0,Grand Est
52122,52150,Chaumont-la-Ville,Chaumont-la-Ville,48.1446272021,5.64945872273,52,Haute-Marne,44.0,Grand Est
52123,52170,Chevillon,Chevillon,48.5306693888,5.14449573214,52,Haute-Marne,44.0,Grand Est
52124,52400,Chézeaux,Chézeaux,47.8796059313,5.67169694346,52,Haute-Marne,44.0,Grand Est
52125,52000,Chamarandes-Choignes,Chamarandes-Choignes,48.1022459554,5.18945345266,52,Haute-Marne,44.0,Grand Est
52126,52190,Choilley-Dardenay,Choilley-Dardenay,47.6613154745,5.36577957222,52,Haute-Marne,44.0,Grand Est
52127,52240,Choiseul,Choiseul,48.0528969056,5.57184637406,52,Haute-Marne,44.0,Grand Est
52128,52700,Cirey-lès-Mareilles,Cirey-lès-Mareilles,48.1970178033,5.298201554,52,Haute-Marne,44.0,Grand Est
52129,52110,Cirey-sur-Blaise,Cirey-sur-Blaise,48.3335754386,4.93609411438,52,Haute-Marne,44.0,Grand Est
52130,52370,Cirfontaines-en-Azois,Cirfontaines-en-Azois,48.1049404341,4.86318194734,52,Haute-Marne,44.0,Grand Est
52131,52230,Cirfontaines-en-Ornois,Cirfontaines-en-Ornois,48.4532797682,5.38951402511,52,Haute-Marne,44.0,Grand Est
52132,52240,Clefmont,Clefmont,48.1137318112,5.49168449746,52,Haute-Marne,44.0,Grand Est
52133,52700,Clinchamp,Clinchamp,48.1950512199,5.45032533735,52,Haute-Marne,44.0,Grand Est
52134,52600,Cohons,Cohons,47.7872946763,5.34164047789,52,Haute-Marne,44.0,Grand Est
52135,52400,Coiffy-le-Bas,Coiffy-le-Bas,47.9092931665,5.65983630677,52,Haute-Marne,44.0,Grand Est
52136,52400,Coiffy-le-Haut,Coiffy-le-Haut,47.9010106381,5.69160816764,52,Haute-Marne,44.0,Grand Est
52137,52160,Colmier-le-Bas,Colmier-le-Bas,47.7721798652,4.9400957102,52,Haute-Marne,44.0,Grand Est
52138,52160,Colmier-le-Haut,Colmier-le-Haut,47.7863345069,4.98805196449,52,Haute-Marne,44.0,Grand Est
52140,52330,Colombey les Deux Églises,Colombey les Deux Églises,48.2454844081,4.92015393779,52,Haute-Marne,44.0,Grand Est
52141,52000,Condes,Condes,48.1420892135,5.14324861233,52,Haute-Marne,44.0,Grand Est
52142,52700,Consigny,Consigny,48.1654075569,5.41135471652,52,Haute-Marne,44.0,Grand Est
52145,52500,Coublanc,Coublanc,47.6939540954,5.44943414423,52,Haute-Marne,44.0,Grand Est
52146,52210,Coupray,Coupray,47.9771163258,4.94022617054,52,Haute-Marne,44.0,Grand Est
52147,52200,Courcelles-en-Montagne,Courcelles-en-Montagne,47.8419296659,5.21506539233,52,Haute-Marne,44.0,Grand Est
52149,52110,Courcelles-sur-Blaise,Courcelles-sur-Blaise,48.4128684466,4.94116258258,52,Haute-Marne,44.0,Grand Est
52151,52210,Cour-l'Évêque,Cour-l'Évêque,47.9767999819,4.982031793,52,Haute-Marne,44.0,Grand Est
52155,52600,Culmont,Culmont,47.8293464175,5.44281148434,52,Haute-Marne,44.0,Grand Est
52156,52300,Curel,Curel,48.4982110144,5.14626238825,52,Haute-Marne,44.0,Grand Est
52157,52330,Curmont,Curmont,48.2556964438,4.95172366017,52,Haute-Marne,44.0,Grand Est
52158,52190,Cusey,Cusey,47.6250364992,5.35268671907,52,Haute-Marne,44.0,Grand Est
52159,52240,Cuves,Cuves,48.0947233015,5.43400619127,52,Haute-Marne,44.0,Grand Est
52160,52110,Daillancourt,Daillancourt,48.2966159781,4.93715295501,52,Haute-Marne,44.0,Grand Est
52161,52240,Daillecourt,Daillecourt,48.0727138198,5.50793307633,52,Haute-Marne,44.0,Grand Est
52162,52140,Dammartin-sur-Meuse,Dammartin-sur-Meuse,47.9802668402,5.58560136029,52,Haute-Marne,44.0,Grand Est
52163,52360,Dampierre,Dampierre,47.9584274789,5.40019439303,52,Haute-Marne,44.0,Grand Est
52164,52400,Damrémont,Damrémont,47.9487557847,5.64105093613,52,Haute-Marne,44.0,Grand Est
52165,52210,Dancevoir,Dancevoir,47.9334948469,4.8797472329,52,Haute-Marne,44.0,Grand Est
52167,52700,Darmannes,Darmannes,48.1680388839,5.22269064305,52,Haute-Marne,44.0,Grand Est
52168,52120,Dinteville,Dinteville,48.0375731521,4.80723999451,52,Haute-Marne,44.0,Grand Est
52169,52130,Domblain,Domblain,48.465754612,5.00175003331,52,Haute-Marne,44.0,Grand Est
52170,52190,Dommarien,Dommarien,47.6892296711,5.35283846982,52,Haute-Marne,44.0,Grand Est
52171,52110,Dommartin-le-Franc,Dommartin-le-Franc,48.425380925,4.9518947525,52,Haute-Marne,44.0,Grand Est
52172,52110,Dommartin-le-Saint-Père,Dommartin-le-Saint-Père,48.4011786255,4.91405367965,52,Haute-Marne,44.0,Grand Est
52173,52270,Domremy-Landéville,Domremy-Landéville,48.359441184,5.25296341706,52,Haute-Marne,44.0,Grand Est
52174,52150,Doncourt-sur-Meuse,Doncourt-sur-Meuse,48.140541872,5.58464519798,52,Haute-Marne,44.0,Grand Est
52175,52300,Donjeux,Donjeux,48.3533734076,5.16224732615,52,Haute-Marne,44.0,Grand Est
52177,52270,Doulaincourt-Saucourt,Doulaincourt-Saucourt,48.3149359491,5.2044416904,52,Haute-Marne,44.0,Grand Est
52178,52110,Doulevant-le-Château,Doulevant-le-Château,48.3711804366,4.91706385243,52,Haute-Marne,44.0,Grand Est
52179,52130,Doulevant-le-Petit,Doulevant-le-Petit,48.45005121,4.95140742292,52,Haute-Marne,44.0,Grand Est
52181,52230,Échenay,Échenay,48.4637165491,5.31232044052,52,Haute-Marne,44.0,Grand Est
52182,52290,Éclaron-Braucourt-Sainte-Livière,Éclaron-Braucourt-Sainte-Livière,48.5752024627,4.83180958879,52,Haute-Marne,44.0,Grand Est
52183,52700,Ecot-la-Combe,Ecot-la-Combe,48.208131496,5.39669220982,52,Haute-Marne,44.0,Grand Est
52184,52300,Effincourt,Effincourt,48.4941454945,5.26283262819,52,Haute-Marne,44.0,Grand Est
52185,52400,Enfonvelle,Enfonvelle,47.9188396684,5.86558348246,52,Haute-Marne,44.0,Grand Est
52187,52230,Épizon,Épizon,48.3781421603,5.33232295089,52,Haute-Marne,44.0,Grand Est
52187,52270,Épizon,Épizon,48.3781421603,5.33232295089,52,Haute-Marne,44.0,Grand Est
52189,52190,Le Val-d'Esnoms,Val-d'Esnoms,47.6904929765,5.21656859314,52,Haute-Marne,44.0,Grand Est
52190,52340,Esnouveaux,Esnouveaux,48.1327800395,5.34926255803,52,Haute-Marne,44.0,Grand Est
52193,52000,Euffigneix,Euffigneix,48.1285952384,5.04441346885,52,Haute-Marne,44.0,Grand Est
52194,52410,Eurville-Bienville,Eurville-Bienville,48.5782674919,5.02966764311,52,Haute-Marne,44.0,Grand Est
52195,52500,Farincourt,Farincourt,47.6965919672,5.68100859574,52,Haute-Marne,44.0,Grand Est
52196,52260,Faverolles,Faverolles,47.9535166477,5.22561749902,52,Haute-Marne,44.0,Grand Est
52197,52500,Fayl-Billot,Fayl-Billot,47.7869444974,5.60488795992,52,Haute-Marne,44.0,Grand Est
52198,52130,Fays,Fays,48.4748666467,5.03808215827,52,Haute-Marne,44.0,Grand Est
52199,52300,Ferrière-et-Lafolie,Ferrière-et-Lafolie,48.3990664695,5.07542542698,52,Haute-Marne,44.0,Grand Est
52200,52250,Flagey,Flagey,47.7865880267,5.24538753249,52,Haute-Marne,44.0,Grand Est
52201,52110,Flammerécourt,Flammerécourt,48.3602623319,5.04472179817,52,Haute-Marne,44.0,Grand Est
52203,52170,Fontaines-sur-Marne,Fontaines-sur-Marne,48.5585322909,5.11565256465,52,Haute-Marne,44.0,Grand Est
52204,52700,Forcey,Forcey,48.1512048179,5.36896944878,52,Haute-Marne,44.0,Grand Est
52205,52000,Foulain,Foulain,48.0223132698,5.16701559496,52,Haute-Marne,44.0,Grand Est
52205,52800,Foulain,Foulain,48.0223132698,5.16701559496,52,Haute-Marne,44.0,Grand Est
52206,52220,Frampas,Frampas,48.5195287693,4.8332793403,52,Haute-Marne,44.0,Grand Est
52207,52360,Frécourt,Frécourt,47.9494023613,5.45333076545,52,Haute-Marne,44.0,Grand Est
52208,52400,Fresnes-sur-Apance,Fresnes-sur-Apance,47.9402612111,5.83368203758,52,Haute-Marne,44.0,Grand Est
52211,52320,Froncles,Froncles,48.2997317806,5.13968155091,52,Haute-Marne,44.0,Grand Est
52212,52300,Fronville,Fronville,48.4008313761,5.13453844457,52,Haute-Marne,44.0,Grand Est
52213,52500,Genevrières,Genevrières,47.7226560944,5.60301498362,52,Haute-Marne,44.0,Grand Est
52214,52320,La Genevroye,Genevroye,48.2769154826,5.05621670765,52,Haute-Marne,44.0,Grand Est
52216,52160,Germaines,Germaines,47.7994372317,5.02777502578,52,Haute-Marne,44.0,Grand Est
52217,52150,Germainvilliers,Germainvilliers,48.1147244495,5.64040267442,52,Haute-Marne,44.0,Grand Est
52218,52230,Germay,Germay,48.4076524839,5.37142403643,52,Haute-Marne,44.0,Grand Est
52219,52230,Germisay,Germisay,48.3907421507,5.36918258943,52,Haute-Marne,44.0,Grand Est
52220,52210,Giey-sur-Aujon,Giey-sur-Aujon,47.9059188991,5.05514903281,52,Haute-Marne,44.0,Grand Est
52221,52330,Gillancourt,Gillancourt,48.1542646062,4.99722177508,52,Haute-Marne,44.0,Grand Est
52222,52230,Gillaumé,Gillaumé,48.4693259695,5.34579090105,52,Haute-Marne,44.0,Grand Est
52223,52500,Gilley,Gilley,47.6894873737,5.63261379823,52,Haute-Marne,44.0,Grand Est
52225,52150,Goncourt,Goncourt,48.2419488894,5.59330700815,52,Haute-Marne,44.0,Grand Est
52227,52150,Graffigny-Chemin,Graffigny-Chemin,48.1692808867,5.64603738902,52,Haute-Marne,44.0,Grand Est
52228,52600,Grandchamp,Grandchamp,47.7230166407,5.44612862714,52,Haute-Marne,44.0,Grand Est
52229,52500,Grenant,Grenant,47.7074669217,5.49441820553,52,Haute-Marne,44.0,Grand Est
52230,52320,Gudmont-Villiers,Gudmont-Villiers,48.3363931415,5.12108418016,52,Haute-Marne,44.0,Grand Est
52231,52300,Guindrecourt-aux-Ormes,Guindrecourt-aux-Ormes,48.4548468693,5.03959560769,52,Haute-Marne,44.0,Grand Est
52232,52330,Guindrecourt-sur-Blaise,Guindrecourt-sur-Blaise,48.2979328826,4.98051100173,52,Haute-Marne,44.0,Grand Est
52233,52400,Guyonvelle,Guyonvelle,47.8592079373,5.70929745857,52,Haute-Marne,44.0,Grand Est
52234,52150,Hâcourt,Hâcourt,48.1581819606,5.58135190906,52,Haute-Marne,44.0,Grand Est
52235,52100,Hallignicourt,Hallignicourt,48.6478891057,4.87117380954,52,Haute-Marne,44.0,Grand Est
52237,52150,Harréville-les-Chanteurs,Harréville-les-Chanteurs,48.2669962236,5.62077184704,52,Haute-Marne,44.0,Grand Est
52240,52600,Heuilley-le-Grand,Heuilley-le-Grand,47.7518661762,5.39548262611,52,Haute-Marne,44.0,Grand Est
52242,52600,Haute-Amance,Haute-Amance,47.844980324,5.53371841027,52,Haute-Marne,44.0,Grand Est
52243,52150,Huilliécourt,Huilliécourt,48.1599537536,5.53274384003,52,Haute-Marne,44.0,Grand Est
52244,52290,Humbécourt,Humbécourt,48.5797739259,4.92181738125,52,Haute-Marne,44.0,Grand Est
52245,52700,Humberville,Humberville,48.2924560516,5.3803496928,52,Haute-Marne,44.0,Grand Est
52246,52200,Humes-Jorquenay,Humes-Jorquenay,47.9037279897,5.30437368964,52,Haute-Marne,44.0,Grand Est
52247,52150,Illoud,Illoud,48.2160151188,5.55304320685,52,Haute-Marne,44.0,Grand Est
52248,52140,Is-en-Bassigny,Is-en-Bassigny,48.0343615527,5.44661296465,52,Haute-Marne,44.0,Grand Est
52249,52190,Isômes,Isômes,47.6383926135,5.30585029521,52,Haute-Marne,44.0,Grand Est
52250,52300,Joinville,Joinville,48.4337759431,5.12296134696,52,Haute-Marne,44.0,Grand Est
52251,52000,Jonchery,Jonchery,48.1516102771,5.07446482114,52,Haute-Marne,44.0,Grand Est
52253,52330,Juzennecourt,Juzennecourt,48.1928229786,4.98502788338,52,Haute-Marne,44.0,Grand Est
52254,52330,Lachapelle-en-Blaisy,Lachapelle-en-Blaisy,48.20850002,4.96079377818,52,Haute-Marne,44.0,Grand Est
52256,52700,Lafauche,Lafauche,48.3053380759,5.49239986278,52,Haute-Marne,44.0,Grand Est
52257,52500,Laferté-sur-Amance,Laferté-sur-Amance,47.8342467374,5.69549834249,52,Haute-Marne,44.0,Grand Est
52258,52120,Laferté-sur-Aube,Laferté-sur-Aube,48.0939723153,4.77481337756,52,Haute-Marne,44.0,Grand Est
52260,52310,Lamancine,Lamancine,48.2111993531,5.11560659049,52,Haute-Marne,44.0,Grand Est
52262,52330,Lamothe-en-Blaisy,Lamothe-en-Blaisy,48.2364266781,4.94527289707,52,Haute-Marne,44.0,Grand Est
52264,52400,Laneuvelle,Laneuvelle,47.9338547424,5.66780967773,52,Haute-Marne,44.0,Grand Est
52265,52170,Bayard-sur-Marne,Bayard-sur-Marne,48.5499615771,5.06880935835,52,Haute-Marne,44.0,Grand Est
52266,52220,Laneuville-à-Rémy,Laneuville-à-Rémy,48.4723601077,4.87755196221,52,Haute-Marne,44.0,Grand Est
52267,52100,Laneuville-au-Pont,Laneuville-au-Pont,48.6239555487,4.86367125229,52,Haute-Marne,44.0,Grand Est
52269,52200,Langres,Langres,47.8591544821,5.33880466821,52,Haute-Marne,44.0,Grand Est
52271,52800,Lanques-sur-Rognon,Lanques-sur-Rognon,48.0878260847,5.36870154442,52,Haute-Marne,44.0,Grand Est
52272,52120,Lanty-sur-Aube,Lanty-sur-Aube,48.0238372012,4.74848536778,52,Haute-Marne,44.0,Grand Est
52273,52400,Larivière-Arnoncourt,Larivière-Arnoncourt,48.0240430841,5.7182829587,52,Haute-Marne,44.0,Grand Est
52274,52120,Latrecey-Ormoy-sur-Aube,Latrecey-Ormoy-sur-Aube,47.9862841495,4.84287471621,52,Haute-Marne,44.0,Grand Est
52275,52140,Lavernoy,Lavernoy,47.9161136655,5.57575568127,52,Haute-Marne,44.0,Grand Est
52276,52000,Laville-aux-Bois,Laville-aux-Bois,48.0896326089,5.23950555481,52,Haute-Marne,44.0,Grand Est
52277,52140,Lavilleneuve,Lavilleneuve,48.0373240885,5.51638574625,52,Haute-Marne,44.0,Grand Est
52278,52330,Lavilleneuve-au-Roi,Lavilleneuve-au-Roi,48.1629805805,4.9339217846,52,Haute-Marne,44.0,Grand Est
52280,52360,Lecey,Lecey,47.8635165634,5.43218978673,52,Haute-Marne,44.0,Grand Est
52282,52210,Leffonds,Leffonds,47.9812762101,5.14225572463,52,Haute-Marne,44.0,Grand Est
52284,52110,Leschères-sur-le-Blaiseron,Leschères-sur-le-Blaiseron,48.3371313417,5.03163673531,52,Haute-Marne,44.0,Grand Est
52285,52190,Leuchey,Leuchey,47.7280758728,5.21503608334,52,Haute-Marne,44.0,Grand Est
52286,52700,Leurville,Leurville,48.3369321376,5.3802826598,52,Haute-Marne,44.0,Grand Est
52287,52150,Levécourt,Levécourt,48.1358793289,5.56080225778,52,Haute-Marne,44.0,Grand Est
52288,52230,Lezéville,Lezéville,48.4275449909,5.39183251912,52,Haute-Marne,44.0,Grand Est
52289,52700,Liffol-le-Petit,Liffol-le-Petit,48.2910504229,5.54344687928,52,Haute-Marne,44.0,Grand Est
52290,52500,Les Loges,Loges,47.7728373639,5.48522225072,52,Haute-Marne,44.0,Grand Est
52291,52240,Longchamp,Longchamp,48.1264874008,5.44150373802,52,Haute-Marne,44.0,Grand Est
52292,52250,Longeau-Percey,Longeau-Percey,47.7600762777,5.31857922442,52,Haute-Marne,44.0,Grand Est
52294,52130,Louvemont,Louvemont,48.5434019662,4.89152733992,52,Haute-Marne,44.0,Grand Est
52295,52800,Louvières,Louvières,48.0280199419,5.28378758426,52,Haute-Marne,44.0,Grand Est
52297,52000,Luzy-sur-Marne,Luzy-sur-Marne,48.0565587654,5.20017320213,52,Haute-Marne,44.0,Grand Est
52298,52500,Maâtz,Maâtz,47.7057969225,5.43384462311,52,Haute-Marne,44.0,Grand Est
52300,52130,Magneux,Magneux,48.5096354522,5.00776253025,52,Haute-Marne,44.0,Grand Est
52301,52240,Maisoncelles,Maisoncelles,48.1325423759,5.53375254528,52,Haute-Marne,44.0,Grand Est
52302,52300,Maizières,Maizières,48.4923765397,5.066636417,52,Haute-Marne,44.0,Grand Est
52303,52500,Maizières-sur-Amance,Maizières-sur-Amance,47.8353531495,5.60838290831,52,Haute-Marne,44.0,Grand Est
52304,52150,Malaincourt-sur-Meuse,Malaincourt-sur-Meuse,48.1553460415,5.6050993633,52,Haute-Marne,44.0,Grand Est
52305,52800,Mandres-la-Côte,Mandres-la-Côte,48.0688442092,5.33356686947,52,Haute-Marne,44.0,Grand Est
52306,52700,Manois,Manois,48.2657522932,5.37467760517,52,Haute-Marne,44.0,Grand Est
52307,52260,Marac,Marac,47.9337415191,5.17210164704,52,Haute-Marne,44.0,Grand Est
52308,52370,Maranville,Maranville,48.134833256,4.86564026031,52,Haute-Marne,44.0,Grand Est
52310,52320,Marbéville,Marbéville,48.2625993866,5.02188488237,52,Haute-Marne,44.0,Grand Est
52311,52360,Marcilly-en-Bassigny,Marcilly-en-Bassigny,47.8872207822,5.54794700045,52,Haute-Marne,44.0,Grand Est
52312,52200,Mardor,Mardor,47.8839324283,5.20979926063,52,Haute-Marne,44.0,Grand Est
52313,52700,Mareilles,Mareilles,48.1744777134,5.26234657635,52,Haute-Marne,44.0,Grand Est
52315,52800,Marnay-sur-Marne,Marnay-sur-Marne,48.0110920714,5.23259645475,52,Haute-Marne,44.0,Grand Est
52316,52300,Mathons,Mathons,48.4154342605,5.03852960319,52,Haute-Marne,44.0,Grand Est
52318,52400,Melay,Melay,47.8934170946,5.81934321302,52,Haute-Marne,44.0,Grand Est
52319,52240,Mennouveaux,Mennouveaux,48.1028804059,5.41153271084,52,Haute-Marne,44.0,Grand Est
52320,52240,Merrey,Merrey,48.052900906,5.59302877424,52,Haute-Marne,44.0,Grand Est
52321,52110,Mertrud,Mertrud,48.4253267868,4.8840209417,52,Haute-Marne,44.0,Grand Est
52322,52310,Meures,Meures,48.1878659479,5.06166389383,52,Haute-Marne,44.0,Grand Est
52325,52240,Millières,Millières,48.1421522918,5.42371010065,52,Haute-Marne,44.0,Grand Est
52326,52320,Mirbel,Mirbel,48.2896692671,5.04080217069,52,Haute-Marne,44.0,Grand Est
52327,52100,Moëslains,Moëslains,48.6169452822,4.88678829658,52,Haute-Marne,44.0,Grand Est
52328,52400,Montcharvot,Montcharvot,47.8999798972,5.72792351103,52,Haute-Marne,44.0,Grand Est
52330,52330,Montheries,Montheries,48.1797188872,4.90288673895,52,Haute-Marne,44.0,Grand Est
52331,52220,La Porte du Der,Porte du Der,48.4874732749,4.78668890124,52,Haute-Marne,44.0,Grand Est
52332,52140,Val-de-Meuse,Val-de-Meuse,48.007428702,5.53409668952,52,Haute-Marne,44.0,Grand Est
52332,52240,Val-de-Meuse,Val-de-Meuse,48.007428702,5.53409668952,52,Haute-Marne,44.0,Grand Est
52335,52700,Montot-sur-Rognon,Montot-sur-Rognon,48.2846391815,5.29631206011,52,Haute-Marne,44.0,Grand Est
52336,52130,Montreuil-sur-Blaise,Montreuil-sur-Blaise,48.4762156736,4.95570987328,52,Haute-Marne,44.0,Grand Est
52337,52230,Montreuil-sur-Thonnance,Montreuil-sur-Thonnance,48.4595853523,5.23455952263,52,Haute-Marne,44.0,Grand Est
52341,52110,Morancourt,Morancourt,48.4298864114,5.0031491394,52,Haute-Marne,44.0,Grand Est
52342,52700,Morionvilliers,Morionvilliers,48.374977788,5.4107346516,52,Haute-Marne,44.0,Grand Est
52344,52160,Mouilleron,Mouilleron,47.6928820808,5.10711887788,52,Haute-Marne,44.0,Grand Est
52346,52300,Mussey-sur-Marne,Mussey-sur-Marne,48.3790388875,5.12685701678,52,Haute-Marne,44.0,Grand Est
52347,52170,Narcy,Narcy,48.5802972317,5.09906771087,52,Haute-Marne,44.0,Grand Est
52348,52360,Neuilly-l'Évêque,Neuilly-l'Évêque,47.9193052066,5.43856285337,52,Haute-Marne,44.0,Grand Est
52349,52000,Neuilly-sur-Suize,Neuilly-sur-Suize,48.0378682238,5.12863094565,52,Haute-Marne,44.0,Grand Est
52350,52400,Neuvelle-lès-Voisey,Neuvelle-lès-Voisey,47.8632118259,5.78592799086,52,Haute-Marne,44.0,Grand Est
52351,52150,Nijon,Nijon,48.195711108,5.64311984869,52,Haute-Marne,44.0,Grand Est
52352,52800,Ninville,Ninville,48.0718513418,5.43848531398,52,Haute-Marne,44.0,Grand Est
52353,52800,Nogent,Nogent,48.037521428,5.36502804198,52,Haute-Marne,44.0,Grand Est
52354,52600,Noidant-Chatenoy,Noidant-Chatenoy,47.7919589019,5.37791130968,52,Haute-Marne,44.0,Grand Est
52355,52200,Noidant-le-Rocheux,Noidant-le-Rocheux,47.822685302,5.25671203266,52,Haute-Marne,44.0,Grand Est
52356,52300,Nomécourt,Nomécourt,48.4374300268,5.07195448796,52,Haute-Marne,44.0,Grand Est
52357,52230,Noncourt-sur-le-Rongeant,Noncourt-sur-le-Rongeant,48.4173782579,5.25094367311,52,Haute-Marne,44.0,Grand Est
52358,52240,Noyers,Noyers,48.0613888303,5.48533764002,52,Haute-Marne,44.0,Grand Est
52359,52110,Nully,Nully,48.3704679464,4.81456093137,52,Haute-Marne,44.0,Grand Est
52360,52190,Occey,Occey,47.6040975571,5.27196740067,52,Haute-Marne,44.0,Grand Est
52362,52360,Orbigny-au-Mont,Orbigny-au-Mont,47.8851114034,5.46238446053,52,Haute-Marne,44.0,Grand Est
52363,52360,Orbigny-au-Val,Orbigny-au-Val,47.8832429719,5.42232556379,52,Haute-Marne,44.0,Grand Est
52364,52250,Orcevaux,Orcevaux,47.7743218186,5.27109137653,52,Haute-Marne,44.0,Grand Est
52365,52120,Orges,Orges,48.0782759639,4.93479857914,52,Haute-Marne,44.0,Grand Est
52366,52200,Ormancey,Ormancey,47.9057227647,5.17880695197,52,Haute-Marne,44.0,Grand Est
52367,52310,Ormoy-lès-Sexfontaines,Ormoy-lès-Sexfontaines,48.2263305102,5.05911873488,52,Haute-Marne,44.0,Grand Est
52369,52700,Orquevaux,Orquevaux,48.311099049,5.41479052752,52,Haute-Marne,44.0,Grand Est
52370,52300,Osne-le-Val,Osne-le-Val,48.4981170566,5.20118415597,52,Haute-Marne,44.0,Grand Est
52371,52310,Oudincourt,Oudincourt,48.2253154213,5.08932327892,52,Haute-Marne,44.0,Grand Est
52372,52150,Outremécourt,Outremécourt,48.2159872582,5.69127519244,52,Haute-Marne,44.0,Grand Est
52373,52700,Ozières,Ozières,48.1695665258,5.47158712619,52,Haute-Marne,44.0,Grand Est
52374,52600,Le Pailly,Pailly,47.7864627616,5.41163164594,52,Haute-Marne,44.0,Grand Est
52375,52600,Palaiseul,Palaiseul,47.7669628042,5.41731891936,52,Haute-Marne,44.0,Grand Est
52376,52230,Pansey,Pansey,48.4772456107,5.28155771235,52,Haute-Marne,44.0,Grand Est
52377,52400,Parnoy-en-Bassigny,Parnoy-en-Bassigny,48.0252868226,5.6605141849,52,Haute-Marne,44.0,Grand Est
52378,52300,Paroy-sur-Saulx,Paroy-sur-Saulx,48.5149155599,5.24765880237,52,Haute-Marne,44.0,Grand Est
52380,52200,Peigney,Peigney,47.8784687071,5.37568618034,52,Haute-Marne,44.0,Grand Est
52383,52200,Perrancey-les-Vieux-Moulins,Perrancey-les-Vieux-Moulins,47.8567750757,5.27470200366,52,Haute-Marne,44.0,Grand Est
52384,52160,Perrogney-les-Fontaines,Perrogney-les-Fontaines,47.8046627431,5.20244650135,52,Haute-Marne,44.0,Grand Est
52385,52240,Perrusse,Perrusse,48.0969131081,5.47804670166,52,Haute-Marne,44.0,Grand Est
52386,52100,Perthes,Perthes,48.6633775695,4.81457659756,52,Haute-Marne,44.0,Grand Est
52388,52500,Pierremont-sur-Amance,Pierremont-sur-Amance,47.8040669012,5.66061764392,52,Haute-Marne,44.0,Grand Est
52390,52500,Pisseloup,Pisseloup,47.8328972062,5.73978482099,52,Haute-Marne,44.0,Grand Est
52391,52220,Planrupt,Planrupt,48.512744399,4.78886303175,52,Haute-Marne,44.0,Grand Est
52392,52360,Plesnoy,Plesnoy,47.892875539,5.49151963209,52,Haute-Marne,44.0,Grand Est
52393,52160,Poinsenot,Poinsenot,47.7161433717,5.00835250709,52,Haute-Marne,44.0,Grand Est
52394,52500,Poinson-lès-Fayl,Poinson-lès-Fayl,47.7498603171,5.60394451287,52,Haute-Marne,44.0,Grand Est
52395,52160,Poinson-lès-Grancey,Poinson-lès-Grancey,47.7081445805,4.97920656681,52,Haute-Marne,44.0,Grand Est
52396,52800,Poinson-lès-Nogent,Poinson-lès-Nogent,47.9916180616,5.37946091532,52,Haute-Marne,44.0,Grand Est
52397,52360,Poiseul,Poiseul,47.9229870743,5.49096839108,52,Haute-Marne,44.0,Grand Est
52398,52230,Poissons,Poissons,48.4239473612,5.21581768919,52,Haute-Marne,44.0,Grand Est
52399,52120,Pont-la-Ville,Pont-la-Ville,48.081638175,4.87120903047,52,Haute-Marne,44.0,Grand Est
52400,52400,Le Châtelet-sur-Meuse,Châtelet-sur-Meuse,47.9735467362,5.63993048506,52,Haute-Marne,44.0,Grand Est
52401,52800,Poulangy,Poulangy,48.0490763466,5.25648006741,52,Haute-Marne,44.0,Grand Est
52403,52160,Praslay,Praslay,47.7358613239,5.10485637494,52,Haute-Marne,44.0,Grand Est
52405,52190,Le Montsaugeonnais,Montsaugeonnais,47.6875295793,5.2920187848,52,Haute-Marne,44.0,Grand Est
52406,52500,Pressigny,Pressigny,47.7470915899,5.67005264983,52,Haute-Marne,44.0,Grand Est
52407,52700,Prez-sous-Lafauche,Prez-sous-Lafauche,48.2760804704,5.50328753513,52,Haute-Marne,44.0,Grand Est
52411,52220,Rives Dervoises,Rives Dervoises,48.489304653,4.6870081083,52,Haute-Marne,44.0,Grand Est
52413,52130,Rachecourt-Suzémont,Rachecourt-Suzémont,48.4553637737,4.97053155021,52,Haute-Marne,44.0,Grand Est
52414,52170,Rachecourt-sur-Marne,Rachecourt-sur-Marne,48.5190528546,5.0924613247,52,Haute-Marne,44.0,Grand Est
52415,52140,Rançonnières,Rançonnières,47.9411957897,5.55892920828,52,Haute-Marne,44.0,Grand Est
52416,52140,Rangecourt,Rangecourt,48.0432441848,5.48652377409,52,Haute-Marne,44.0,Grand Est
52419,52370,Rennepont,Rennepont,48.1641670802,4.85864447421,52,Haute-Marne,44.0,Grand Est
52420,52700,Reynel,Reynel,48.3005429211,5.33940771996,52,Haute-Marne,44.0,Grand Est
52421,52000,Riaucourt,Riaucourt,48.1733717496,5.16933990762,52,Haute-Marne,44.0,Grand Est
